EmployeeID,FirstName,LastName,Department,HireDate,Salary,Status
3384,Lindsey,Webster,Operations,2022-09-22,80469,Active
3385,Bryan,Collins,HR,2015-12-14,123136,Active
3386,Cristian,Mcclure,Operations,2020-08-28,60435,Active
3387,Monica,Rowe,Engineering,2022-12-07,124117,Active
3388,Jacob,Hernandez,Legal,2019-08-13,54191,Active
3389,Mark,Parker,Finance,2017-11-13,124726,Active
3390,Stephen,Cooper,Engineering,2018-09-13,67386,Active
3391,Jose,Wood,Engineering,2024-08-21,71721,Active
3392,Michelle,Smith,Operations,2024-06-12,94786,Active
3393,Allison,Willis,Legal,2020-08-12,53704,Active
3394,Danielle,Gregory,IT,2021-12-18,96635,Active
3395,Candice,Brown,Marketing,2021-01-24,42123,Active
3396,Cheryl,Hunter,Sales,2018-01-24,130710,Active
3397,Brenda,Conley,Sales,2023-08-22,149837,Active
3398,Michael,Trevino,Finance,2016-08-25,102993,Active
3399,Megan,Henderson,Finance,2020-10-24,120122,Active
3400,Christina,Gonzalez,Sales,2021-02-14,137512,On Leave
3401,Lisa,Gonzalez,Marketing,2024-04-17,65416,Active
3402,Janice,Kerr,Sales,2019-01-04,41814,Active
3403,Kenneth,Glover,IT,2020-07-09,118537,Active
3404,Christina,Peterson,Marketing,2020-05-04,90258,Active
3405,Christopher,Contreras,Finance,2016-11-10,56508,Active
3406,Dennis,Neal,HR,2016-09-03,125166,Active
3407,David,Holden,Operations,2022-01-17,118916,Terminated
3408,Kevin,Greene,IT,2020-06-17,75699,Terminated
3409,Isaac,Rivera,IT,2023-08-06,86335,Active
3410,Heather,Lane,Legal,2018-04-21,86806,Active
3411,William,Mccarty,Finance,2021-08-24,117853,Active
3412,Robert,Jensen,Finance,2018-07-30,103768,Active
3413,Devin,Barnes,Engineering,2019-08-22,75739,Active
3414,Patrick,Martin,IT,2023-05-25,74785,Active
3415,Jacob,Gibson,Engineering,2021-02-06,71980,Active
3416,Cynthia,Mccormick,Engineering,2020-11-14,129335,Active
3417,Heather,Williams,Operations,2022-08-02,140719,Active
3418,Deanna,Robinson,Engineering,2021-04-15,134702,Terminated
3419,Zoe,Smith,Marketing,2017-11-05,125016,Active
3420,Angela,Walker,Sales,2018-01-02,41609,Active
3421,Tracy,Hall,HR,2020-08-17,106253,Active
3422,Donald,Hanson,Finance,2015-05-29,125481,Active
3423,Leonard,Allen,Marketing,2017-01-12,131128,Active
3424,Shannon,Navarro,HR,2018-05-14,68141,Active
3425,Brian,Cisneros,IT,2025-01-13,70009,Active
3426,Michael,Rivera,IT,2020-06-02,46782,Active
3427,Albert,Singh,IT,2023-09-30,132072,Active
3428,Derrick,Harris,Marketing,2024-09-02,139352,Active
3429,Lisa,Lopez,Marketing,2020-03-05,65933,Active
3430,Tamara,Fritz,Finance,2024-08-30,117154,Active
3431,William,Cox,Sales,2024-04-17,48307,Active
3432,Troy,Jones,Legal,2018-03-01,132207,Active
3433,Gail,Johnson,Engineering,2021-11-27,146209,Active
3434,Robert,Wilson,IT,2016-06-05,148297,Terminated
3435,Mary,Roberts,Operations,2018-07-08,115874,Active
3436,Tracy,Lee,Sales,2016-09-22,78346,Active
3437,Christopher,Willis,Operations,2016-09-04,90772,Active
3438,Anthony,Cannon,Finance,2022-01-08,112084,Active
3439,Kathleen,Williams,Finance,2019-08-14,80149,Active
3440,Kelly,Johnson,Finance,2017-08-13,126700,On Leave
3441,Joshua,Gonzalez,HR,2020-12-03,67526,Active
3442,Amanda,Thompson,Operations,2024-03-14,136758,Active
3443,Gary,Mcclure,Sales,2021-02-26,125712,Active
3444,Stephen,Higgins,Legal,2021-11-20,108477,Active
3445,Julia,Morgan,Sales,2017-05-26,45695,Terminated
3446,Katie,Spencer,Marketing,2021-09-09,79169,Active
3447,Andrea,White,Marketing,2016-11-24,87947,Active
3448,Daniel,Smith,IT,2020-02-20,87224,Active
3449,Danny,Cameron,Legal,2024-11-01,85865,Active
3450,Kimberly,Lozano,Marketing,2016-07-14,65553,Active
3451,Madeline,Smith,Finance,2020-08-24,144501,Active
3452,Michael,Byrd,Sales,2018-12-18,100410,Active
3453,Lynn,Gray,Operations,2022-08-31,143754,Active
3454,Bobby,Cobb,Finance,2015-10-31,130895,Active
3455,Jennifer,Rodriguez,HR,2019-04-27,64816,Active
3456,Amy,Boyle,Marketing,2024-06-17,95026,Active
3457,Veronica,Torres,Finance,2017-10-10,90705,Active
3458,Curtis,Allen,Finance,2019-10-18,101922,Active
3459,Maria,Pacheco,HR,2015-08-02,113914,Terminated
3460,Karen,Guerrero,Engineering,2023-07-20,41881,Active
3461,Kenneth,Pugh,Sales,2018-12-15,79567,Terminated
3462,Yvonne,Rowland,Operations,2018-11-11,87365,Terminated
3463,Shannon,Cuevas,IT,2019-04-24,119211,Active
3464,Michael,Keith,Engineering,2018-12-24,110122,Active
3465,Lisa,Johns,Marketing,2022-08-18,65006,Active
3466,Scott,Jones,Finance,2018-10-23,81198,Active
3467,Victoria,Thomas,Legal,2017-08-11,62831,Active
3468,Kimberly,Glass,HR,2015-05-08,140649,Active
3469,Joel,Norton,HR,2020-03-09,56459,Active
3470,Lisa,Lee,Legal,2019-04-14,72443,Active
3471,Brianna,Gray,Sales,2015-06-29,82316,Active
3472,Michael,Brooks,Engineering,2023-05-11,136131,Active
3473,Jennifer,Greene,IT,2022-08-09,104486,Active
3474,Cynthia,Rowland,Sales,2022-03-10,45877,Active
3475,Gabriel,Sanchez,Legal,2024-08-07,79553,Active
3476,Donald,Williams,Finance,2024-07-07,44922,Active
3477,Jamie,Jensen,Legal,2024-10-19,44686,Terminated
3478,Jamie,Lopez,Sales,2018-05-29,72766,Active
3479,Brian,Nichols,Operations,2022-02-25,119943,Active
3480,Michael,Clarke,HR,2018-04-21,72006,Active
3481,Juan,Murphy,HR,2023-12-17,71422,Active
3482,Amber,Brown,Marketing,2025-01-07,52205,Active
3483,Mario,Flynn,Marketing,2021-12-08,126590,Terminated
3484,Jane,Salas,Legal,2024-12-04,63527,Active
3485,Keith,York,IT,2021-09-21,58443,On Leave
3486,Joseph,Schmitt,Finance,2019-08-02,56524,Active
3487,Michele,Blackwell,Operations,2021-04-30,68202,Active
3488,Tricia,Clark,Engineering,2019-08-15,105552,Active
3489,Erin,Miller,Sales,2022-06-23,86142,Terminated
3490,Cody,Ruiz,IT,2021-06-08,101692,Active
3491,Sydney,Alvarado,Finance,2021-05-04,122384,Active
3492,Kristi,Brown,Marketing,2019-02-17,60855,Active
3493,Samantha,Romero,Legal,2020-08-01,123747,Active
3494,Victoria,Potter,Sales,2024-04-30,100372,Active
3495,Michelle,Newman,Marketing,2021-03-18,65095,Terminated
3496,David,Hicks,Legal,2016-06-12,78724,Active
3497,Michelle,Jimenez,Sales,2017-06-04,89241,Active
3498,John,Marshall,Engineering,2020-08-10,143119,Active
3499,Jennifer,Morris,Finance,2019-05-04,92003,Active
3500,Maria,Brooks,Sales,2024-04-17,108379,Active
3501,Kathleen,Neal,Operations,2024-12-26,134837,Active
3502,Erica,Baldwin,IT,2017-04-30,131996,Active
3503,Tracy,Simpson,HR,2016-10-12,137454,Active
3504,Barbara,Adams,Operations,2023-10-09,134283,Terminated
3505,Joseph,Morales,Operations,2023-03-26,55972,On Leave
3506,Robert,Morse,IT,2024-03-30,133846,Active
3507,Shannon,Silva,HR,2020-06-20,62927,Active
3508,Cynthia,Johnson,Operations,2016-12-02,106630,Terminated
3509,Nicole,Robinson,Sales,2019-01-05,144428,Active
3510,Christopher,Harris,Sales,2021-01-23,92347,Active
3511,Zachary,Roy,Sales,2024-07-24,139708,Terminated
3512,Joshua,Foster,HR,2018-12-12,128860,Active
3513,Sharon,Torres,Operations,2023-01-20,126210,Active
3514,Miguel,Oneal,Legal,2019-09-19,109518,Active
3515,Stephanie,Duncan,HR,2024-11-27,85283,Active
3516,Mark,Walls,Sales,2016-01-16,121326,Active
3517,Aaron,Brooks,IT,2022-12-19,52205,Active
3518,Kim,Pierce,Operations,2022-08-02,129874,Active
3519,Jessica,Taylor,Operations,2023-08-06,52748,Active
3520,Jessica,Miller,Marketing,2022-07-23,61097,Active
3521,Stephen,Wallace,Marketing,2016-03-27,43092,Active
3522,Elizabeth,Bell,Engineering,2018-01-19,93311,Active
3523,Michael,Silva,Legal,2015-07-07,62692,Active
3524,Bryan,Marshall,Legal,2024-08-30,63862,Active
3525,Amanda,Oliver,Finance,2022-10-07,130396,Active
3526,Jeffery,Simmons,Legal,2024-08-24,119507,Active
3527,Russell,Mcdonald,Marketing,2016-02-12,120152,Active
3528,Jason,Ortiz,HR,2021-01-18,110469,Active
3529,Joseph,Ballard,Legal,2023-03-31,44926,Active
3530,Maria,Stewart,Marketing,2017-08-26,131299,Active
3531,Matthew,Reyes,Engineering,2016-03-22,43969,Active
3532,Becky,White,Operations,2021-03-02,75733,Active
3533,Ashlee,Hall,Legal,2016-04-01,109855,Terminated
3534,Todd,Brewer,Engineering,2019-11-01,81743,Active
3535,Matthew,Howard,Operations,2024-10-30,79876,Active
3536,Felicia,Miller,IT,2019-06-04,147445,Active
3537,Brandon,Kirby,IT,2015-08-10,60323,Active
3538,Cory,Hunt,Operations,2023-06-27,56428,Terminated
3539,Kristen,Schneider,Legal,2022-06-20,74578,Active
3540,Steve,Hartman,Finance,2017-05-28,126486,Active
3541,David,House,Marketing,2021-11-17,148577,Active
3542,Mia,Garcia,HR,2018-10-19,104140,Active
3543,Scott,Jones,HR,2022-10-30,147325,Active
3544,Aaron,Johnson,Sales,2020-05-29,123829,Active
3545,Susan,Gonzalez,Operations,2024-04-18,46364,Active
3546,James,Gonzalez,HR,2020-04-27,75349,Active
3547,Haley,Murphy,Legal,2020-10-04,40691,Active
3548,David,Turner,Finance,2019-02-04,135598,Active
3549,Debra,Ochoa,Operations,2024-10-30,106467,Active
3550,Erik,Sutton,Finance,2023-10-12,85896,Active
3551,Sarah,Hill,Legal,2022-01-23,97062,Active
3552,Joshua,Thornton,HR,2017-08-04,137266,Active
3553,Diamond,Bolton,HR,2024-04-26,119762,Active
3554,John,Murillo,Sales,2025-02-13,53861,Terminated
3555,Nathan,Goodwin,HR,2020-06-26,136837,Active
3556,Rebecca,Singh,Operations,2015-04-03,128302,Active
3557,Gabriel,Gaines,Legal,2016-01-15,141710,Active
3558,Randy,Smith,IT,2021-03-26,103928,Active
3559,Kevin,Evans,Legal,2025-02-17,146643,Active
3560,Holly,Short,Operations,2017-03-04,123231,Active
3561,Jim,Logan,Operations,2016-05-06,81347,Active
3562,Diana,Powell,Sales,2016-03-21,43121,Active
3563,Jane,Sullivan,Sales,2024-02-24,123793,Active
3564,Aaron,Carpenter,HR,2022-03-05,68164,Active
3565,Thomas,Rios,Engineering,2017-11-17,65491,Active
3566,David,Kennedy,Legal,2018-06-13,99222,Active
3567,Jeremy,Hunt,Legal,2019-05-15,63165,Active
3568,Erin,Juarez,Engineering,2018-03-10,43748,Active
3569,Albert,Hernandez,Sales,2018-03-22,138581,Active
3570,Heather,Sanders,HR,2015-08-22,66553,Active
3571,Lisa,Perez,Engineering,2023-07-23,100380,Active
3572,Vanessa,Curry,HR,2017-03-03,84331,Terminated
3573,Robert,Wells,HR,2020-10-12,136033,Active
3574,David,Black,HR,2016-08-26,136844,On Leave
3575,Chad,Hartman,Marketing,2016-09-27,79560,On Leave
3576,Patrick,Todd,Operations,2022-01-01,93865,Active
3577,Jessica,Sharp,HR,2024-11-25,86686,Active
3578,Curtis,Murray,Marketing,2021-09-23,115910,Active
3579,Lawrence,Conner,Sales,2022-01-26,44675,Active
3580,Nicole,Edwards,Engineering,2021-08-16,106706,Active
3581,Derrick,Lopez,Operations,2023-03-17,146985,Active
3582,Kiara,Carrillo,IT,2017-06-29,149021,Active
3583,Karen,Wolfe,Engineering,2020-12-23,117986,Terminated
3584,Dean,Clark,Operations,2018-04-02,116216,Active
3585,Victoria,Cole,IT,2016-10-07,50068,Active
3586,Douglas,Hansen,Engineering,2020-06-06,94460,Active
3587,Alyssa,Brooks,Operations,2021-03-06,140766,On Leave
3588,Alan,Ray,Engineering,2018-02-26,86418,Active
3589,Debra,Anderson,Engineering,2022-06-17,66206,Active
3590,Scott,Harding,IT,2019-06-04,40287,Active
3591,Jennifer,Smith,Engineering,2023-08-21,62337,Active
3592,Courtney,Cochran,Engineering,2016-09-05,60666,Active
3593,Edward,Flowers,IT,2018-04-11,41161,Active
3594,Robert,Morgan,Sales,2019-07-27,140667,Active
3595,Glenda,Barnes,HR,2021-12-19,130071,Active
3596,Michelle,Jennings,Legal,2018-07-20,138064,Active
3597,Christopher,Powell,Finance,2018-12-29,78751,Terminated
3598,Craig,Osborne,Marketing,2021-02-10,122063,Active
3599,Karen,Medina,Finance,2016-07-10,146511,On Leave
3600,Brittany,Nguyen,Finance,2020-11-30,129389,Active
3601,Patrick,Johnson,Operations,2022-10-27,54758,Active
3602,Sylvia,Floyd,HR,2016-09-26,105780,Active
3603,Leonard,Weeks,Operations,2024-01-19,43178,Active
3604,Donald,Hernandez,HR,2019-07-10,71831,Active
3605,Joshua,Cisneros,IT,2015-06-26,42176,Active
3606,Christopher,Rivera,IT,2016-03-04,143306,Active
3607,Angela,Soto,Legal,2024-08-12,73654,Active
3608,Carol,Morrison,HR,2016-02-22,66627,Active
3609,Cathy,Franklin,Engineering,2021-06-26,92550,Active
3610,Kimberly,Camacho,Sales,2016-10-05,84910,Active
3611,Hannah,Baird,Legal,2018-01-02,130417,Active
3612,Melanie,Harris,Legal,2015-03-02,98251,Active
3613,Dominique,Myers,Engineering,2024-02-20,75422,Active
3614,Kevin,Ferguson,Sales,2015-05-09,51984,Active
3615,April,Lopez,Operations,2015-03-20,129312,Active
3616,William,Rodriguez,Sales,2020-09-12,101386,Active
3617,Julie,Hudson,Operations,2021-09-06,123291,Active
3618,Kenneth,Hayes,IT,2020-05-07,47135,Active
3619,Brian,Kline,Finance,2015-08-10,40320,Active
3620,Rachael,Davis,IT,2024-10-19,142958,Active
3621,Stephanie,Garcia,IT,2024-09-20,134171,On Leave
3622,Troy,Tran,Finance,2021-07-07,61684,Active
3623,Daniel,Johnson,Sales,2016-04-26,95913,Active
3624,Victor,Barker,Legal,2018-01-26,128774,Terminated
3625,Brittney,Burns,Sales,2018-05-06,61889,Terminated
3626,Allison,Lopez,Operations,2023-08-12,135849,Active
3627,Tiffany,Jones,Engineering,2018-03-25,138071,Active
3628,Valerie,Mccarty,Operations,2024-03-29,88899,On Leave
3629,Sarah,Campbell,Engineering,2018-11-07,50770,Active
3630,David,Hall,IT,2021-01-04,79321,Terminated
3631,Michelle,Keller,Finance,2016-10-14,125962,Active
3632,Ashley,Jones,IT,2017-10-08,149863,Active
3633,Michael,Brown,HR,2021-07-03,81777,Active
3634,Felicia,Stone,Sales,2024-11-25,86250,Active
3635,Kathryn,Jackson,Engineering,2018-02-23,113034,Active
3636,Stephanie,Heath,Operations,2022-08-20,144940,On Leave
3637,Kaylee,Jenkins,Finance,2018-02-26,80130,Active
3638,Alvin,Moore,Engineering,2023-10-08,121931,Active
3639,Carlos,Rodriguez,Operations,2017-09-01,89346,Active
3640,Jose,Herrera,Sales,2022-09-16,42537,Active
3641,Bill,Mendoza,IT,2015-08-27,124762,Active
3642,Bruce,Jones,Sales,2015-10-18,55216,Active
3643,Kristina,Friedman,Marketing,2024-04-13,124149,Active
3644,William,Glenn,HR,2017-03-08,43009,Active
3645,Courtney,Anderson,Marketing,2020-06-09,129904,Active
3646,Walter,Harris,Finance,2020-02-04,69327,Active
3647,Robert,Reynolds,Engineering,2016-12-20,54209,On Leave
3648,Jacqueline,Mckinney,Finance,2021-01-27,88443,Active
3649,Christopher,Wells,IT,2018-03-17,55029,Active
3650,Amanda,Munoz,Operations,2023-12-16,107613,Active
3651,Christina,Crosby,Sales,2017-12-26,119443,Active
3652,Joshua,Matthews,Marketing,2016-10-31,96997,Active
3653,Kyle,Shaw,Legal,2023-08-09,142171,Active
3654,William,Cohen,Marketing,2018-06-04,102559,Active
3655,James,Hill,IT,2017-10-11,104892,Active
3656,Lindsey,Smith,Marketing,2020-11-16,110409,Active
3657,Amanda,Thomas,IT,2022-11-15,48635,Active
3658,Peter,Brown,Legal,2024-06-17,73065,Active
3659,Cynthia,Ross,Finance,2021-10-02,147340,Active
3660,Mary,Aguirre,Sales,2022-10-04,73783,Active
3661,Erin,Fox,Engineering,2017-02-12,74152,Active
3662,Carl,Kent,Operations,2024-07-27,98741,Terminated
3663,Holly,Suarez,Engineering,2016-04-01,147049,Terminated
3664,Jessica,Stevens,Finance,2020-11-22,91502,Active
3665,Meghan,Johnston,Operations,2019-04-29,69092,Active
3666,Brian,Mclaughlin,Marketing,2021-05-11,57653,Active
3667,Christopher,Roberts,Legal,2017-07-17,137999,On Leave
3668,Ryan,Ibarra,Legal,2019-03-18,139564,Active
3669,Shawn,Bryant,HR,2023-06-27,80469,Active
3670,Chelsea,Graves,Finance,2018-05-05,126483,Active
3671,Kyle,Dawson,Finance,2022-01-06,99754,Active
3672,Judith,Evans,Sales,2015-11-05,69978,On Leave
3673,Joy,Austin,Engineering,2021-03-26,127592,Active
3674,David,Patrick,Finance,2016-02-19,134543,Active
3675,Jean,Thompson,Finance,2023-04-24,83169,Active
3676,Jacqueline,Wright,Marketing,2016-10-25,88287,Active
3677,Frank,Yoder,Marketing,2023-12-25,94745,Active
3678,Stephanie,Quinn,Operations,2016-09-07,45543,Active
3679,Alexandra,Ellis,IT,2020-08-03,96392,On Leave
3680,Krista,Bartlett,IT,2024-02-09,61067,Active
3681,Jennifer,White,HR,2024-09-18,91033,Active
3682,Gary,Carroll,IT,2024-12-02,85256,Terminated
3683,David,Long,Sales,2024-03-09,130633,Active
3684,Kimberly,Bautista,HR,2024-01-05,148383,Active
3685,Joseph,Allen,Operations,2021-11-04,149048,Active
3686,Olivia,Harrell,Marketing,2024-06-07,109345,Active
3687,Kelsey,Hill,IT,2018-07-22,62191,Active
3688,Anthony,Fuller,Engineering,2019-12-11,126803,Terminated
3689,Lindsay,Carter,Marketing,2020-08-02,112742,Active
3690,Joseph,Hendricks,Legal,2017-06-10,126593,Active
3691,Caleb,Wolfe,Sales,2022-10-04,68992,Active
3692,Jennifer,Bowen,Marketing,2018-07-04,121531,Active
3693,Barbara,Robinson,Sales,2020-02-14,88803,Active
3694,Chris,Snyder,Sales,2022-05-23,149975,Active
3695,Spencer,Riddle,Sales,2022-01-05,103477,On Leave
3696,Michael,Tran,Operations,2022-07-16,53210,Active
3697,Victor,Carney,Sales,2021-07-21,123329,Active
3698,Ashley,Jones,Sales,2016-07-15,66270,Active
3699,Michael,Garcia,Legal,2023-06-25,102008,Active
3700,Jonathan,Miranda,Engineering,2015-07-18,45197,Active
3701,Dakota,Nguyen,HR,2023-06-30,47452,Active
3702,Audrey,Hayes,Finance,2016-11-29,81486,Active
3703,Jennifer,King,Legal,2020-08-09,54859,Active
3704,Jeremy,Hunter,HR,2024-09-07,67236,Active
3705,William,Murray,Sales,2023-05-17,71899,Active
3706,Bradley,Jones,Engineering,2021-10-01,72083,Active
3707,Michelle,Neal,Marketing,2020-05-04,107708,Active
3708,John,Brady,Engineering,2023-08-09,56663,Active
3709,Thomas,James,Legal,2020-01-09,133076,Active
3710,Patrick,Reese,Sales,2016-01-28,59053,Active
3711,Edward,Foley,Engineering,2024-02-11,51085,Active
3712,Sarah,Sanders,IT,2015-11-05,70564,Active
3713,Meredith,Smith,Engineering,2018-05-03,129745,Active
3714,Angela,Wilson,Sales,2016-08-27,99095,Active
3715,Robin,Stark,Operations,2020-05-12,109517,Active
3716,Joy,Murphy,IT,2025-02-17,61153,Active
3717,Robert,Goodman,Engineering,2024-11-08,45247,Active
3718,Marc,Washington,Finance,2024-05-15,50553,On Leave
3719,Robert,Jones,Finance,2018-02-01,60811,Active
3720,Jennifer,Kelley,Engineering,2020-06-21,135381,Active
3721,Joseph,Allen,Operations,2015-12-14,46135,Active
3722,Christian,Dodson,Marketing,2024-03-23,45573,Terminated
3723,Nathan,Taylor,Sales,2015-08-12,119267,Active
3724,Wayne,Hoover,Finance,2015-12-10,47189,Active
3725,Rachel,Skinner,Marketing,2020-04-16,120077,Terminated
3726,Harry,Jackson,Engineering,2021-09-07,83646,Active
3727,Linda,Smith,Legal,2018-05-04,116623,Active
3728,Tina,Garcia,Marketing,2021-02-13,93687,Active
3729,Stephanie,Phillips,IT,2024-04-14,108312,Active
3730,Casey,Nichols,HR,2016-01-11,147615,Active
3731,Steven,Myers,Finance,2022-07-08,67564,Active
3732,Justin,Jones,Engineering,2023-10-14,68835,Active
3733,Megan,Gallagher,Legal,2024-01-19,101587,Active
3734,Mark,Byrd,Sales,2018-03-03,47697,Active
3735,Angela,Hernandez,Legal,2023-10-17,120165,Active
3736,Alan,Howard,Operations,2021-06-12,113922,Active
3737,James,Robinson,IT,2015-11-24,57046,Terminated
3738,Anne,Johnson,Engineering,2018-10-14,97823,Active
3739,Kevin,Leonard,Sales,2016-10-24,113580,Active
3740,Cindy,Robinson,Operations,2022-12-01,93370,Active
3741,Steven,Horton,Operations,2018-04-18,49615,Active
3742,Brittany,Copeland,Engineering,2018-11-27,45060,Active
3743,Trevor,Cain,IT,2020-08-02,116436,Active
3744,Kendra,Davidson,Marketing,2016-05-18,100519,Active
3745,James,Moran,Marketing,2018-08-08,111117,Active
3746,Rachel,Prince,Operations,2023-07-25,101158,Active
3747,Kathleen,Myers,Marketing,2018-08-27,74782,Active
3748,John,Parker,HR,2024-11-07,125709,Active
3749,Adam,Williams,Operations,2015-05-27,118533,Active
3750,Robert,Smith,Operations,2015-11-28,148939,Active
3751,Jesse,Barton,Sales,2021-08-17,98255,Active
3752,Michael,Wang,Marketing,2018-08-23,112684,Active
3753,Mary,Mcfarland,IT,2017-02-11,96918,Active
3754,Natalie,Brooks,Operations,2020-01-29,124284,Active
3755,Stephanie,Allen,Legal,2015-03-21,119558,Terminated
3756,Aaron,Davis,IT,2019-03-24,125549,Active
3757,Diane,Fisher,HR,2020-10-06,144223,Active
3758,Melinda,Hays,Sales,2018-02-24,121422,Terminated
3759,Jessica,Rogers,Engineering,2021-10-08,65256,Active
3760,Dalton,Lee,IT,2019-01-09,70005,Active
3761,Alyssa,Caldwell,Operations,2021-06-18,46638,Active
3762,John,Walker,HR,2021-12-22,77419,Active
3763,Travis,Khan,Finance,2015-11-25,73377,Active
3764,Brian,Robles,HR,2017-10-15,146244,Active
3765,Wendy,Rivas,HR,2017-07-19,83116,Active
3766,Jennifer,Jackson,Sales,2019-04-29,76634,Active
3767,Christopher,Jackson,Engineering,2019-07-13,122291,Active
3768,Samantha,Perry,Finance,2022-05-01,63382,Active
3769,Phyllis,Rodriguez,Marketing,2024-11-04,96063,Active
3770,April,Murphy,Marketing,2020-05-28,62394,Active
3771,Jaclyn,Hart,IT,2018-08-16,107789,Active
3772,Nathan,Lopez,HR,2019-10-10,143246,Active
3773,Terri,Clark,Legal,2022-02-05,40864,Active
3774,Christopher,Weaver,Sales,2015-04-24,139572,Active
3775,Cody,Mcmillan,Legal,2022-03-19,80222,Active
3776,Dennis,Martinez,Sales,2022-03-05,53666,Active
3777,Lori,Lewis,Marketing,2021-07-21,60955,Active
3778,Charles,Kelly,IT,2019-11-13,143533,Active
3779,Ashley,Thompson,IT,2018-05-12,121845,Active
3780,Ryan,Morales,IT,2023-06-11,109590,Active
3781,Tamara,Stewart,Finance,2019-06-13,106471,Active
3782,Joel,Price,Engineering,2015-04-25,128314,Active
3783,Jose,Ellis,Finance,2021-11-12,83298,Terminated
3784,Leslie,Jones,Operations,2015-11-06,103108,Active
3785,Lauren,Briggs,Operations,2022-10-11,88924,Terminated
3786,Jaclyn,Santos,Legal,2017-04-30,56709,On Leave
3787,Jill,Wood,Engineering,2018-12-06,49726,Active
3788,Louis,Jones,Marketing,2016-05-03,100824,Active
3789,Joseph,Robinson,Engineering,2017-01-30,80542,Active
3790,Charles,Turner,Sales,2017-02-05,60245,Terminated
3791,James,George,Operations,2017-11-03,74753,Active
3792,Kimberly,Bird,HR,2023-06-13,119788,On Leave
3793,Brenda,Garcia,HR,2016-04-08,61316,Active
3794,Eric,Herrera,Marketing,2018-04-04,142907,Active
3795,Frank,Mooney,Sales,2024-04-09,124698,Active
3796,Steven,Jefferson,Legal,2020-09-15,55960,Active
3797,Richard,Jackson,Finance,2017-12-25,70791,Active
3798,Amanda,Haley,Sales,2019-07-02,147766,Active
3799,Tami,Greene,HR,2021-11-29,65216,Active
3800,Jared,Jarvis,HR,2019-12-25,72467,Active
3801,Kyle,Horton,Legal,2024-04-05,104427,Active
3802,Joseph,Gregory,Operations,2020-01-04,102047,Active
3803,David,Compton,Sales,2019-12-25,113290,Active
3804,Eric,Benson,Sales,2024-11-01,87014,Active
3805,Gina,Rivera,HR,2019-08-02,44078,Active
3806,Margaret,Reid,Finance,2016-12-25,118389,Active
3807,Heidi,Henson,Marketing,2017-03-02,90519,Active
3808,Billy,Stewart,IT,2021-11-08,44042,Active
3809,Mary,York,Marketing,2018-07-29,89052,Active
3810,Mark,Olson,Sales,2016-08-10,54389,Active
3811,Christopher,Rogers,Marketing,2024-07-29,135961,Active
3812,John,Franklin,HR,2023-08-11,108111,Active
3813,Michael,Richards,HR,2018-07-21,145058,Active
3814,William,Reyes,Legal,2017-04-19,133715,Active
3815,Erica,Davidson,Sales,2023-12-15,90733,Active
3816,Jorge,Hall,Legal,2015-09-29,74754,On Leave
3817,Vicki,Matthews,Sales,2023-02-11,58624,Terminated
3818,Anthony,Mcneil,IT,2023-04-14,125886,Active
3819,Richard,Hall,IT,2016-12-30,66681,Active
3820,Shannon,Jensen,Operations,2017-01-12,129524,Active
3821,Kaitlin,Mosley,Sales,2019-01-10,121006,Active
3822,John,Parker,Finance,2015-10-14,64704,Active
3823,Steven,Rojas,Marketing,2021-09-27,144272,Active
3824,Linda,Todd,Sales,2018-04-11,134913,Active
3825,Donald,Harvey,Engineering,2016-07-23,134108,On Leave
3826,Alexander,Brown,Operations,2016-04-13,47493,Active
3827,Maria,Brooks,Engineering,2019-04-02,109639,Active
3828,Toni,Phillips,HR,2022-07-21,140380,Active
3829,David,Hernandez,IT,2021-06-12,94383,Active
3830,Madison,Harris,Marketing,2022-08-04,42994,Active
3831,Nathan,Johnson,Sales,2017-07-26,109280,Active
3832,Crystal,Mclean,Engineering,2022-08-28,87234,Active
3833,Deanna,George,Marketing,2015-11-02,87291,Active
3834,Brandi,Bautista,HR,2023-09-15,132868,Active
3835,Jonathan,Stevenson,IT,2018-05-09,45594,Active
3836,Lisa,Murphy,Finance,2018-09-19,145835,Active
3837,Andrew,Ramirez,Operations,2020-07-18,47371,Active
3838,Caleb,Schneider,Marketing,2015-11-18,87315,Active
3839,Rachel,Hodges,Marketing,2024-10-24,123564,Active
3840,Scott,Meyer,Finance,2015-05-19,141448,Active
3841,David,Madden,Marketing,2017-09-25,119526,Active
3842,Rebecca,Wong,HR,2020-12-11,56626,Active
3843,Maria,Roberts,HR,2019-05-28,126005,Active
3844,Martin,Johnson,Finance,2018-02-14,146258,Active
3845,Brad,Bradford,Operations,2021-02-03,145573,Active
3846,Steven,Rivera,Sales,2022-12-30,47130,Active
3847,Gary,Allen,Engineering,2018-07-20,46828,Active
3848,Audrey,Ryan,Sales,2016-02-05,97514,Active
3849,Lorraine,Knox,Marketing,2021-10-17,147148,Active
3850,Randall,Ortega,Engineering,2021-08-08,144635,Active
3851,Anthony,Wright,Legal,2017-09-28,92664,Terminated
3852,Felicia,Mcdaniel,Finance,2020-02-07,57883,Active
3853,Gerald,Ball,Finance,2023-09-27,83059,Terminated
3854,Jason,Franklin,Operations,2016-03-21,124078,Active
3855,Jacob,James,Engineering,2018-12-20,82932,Active
3856,Joshua,Morris,HR,2018-04-08,101269,Active
